,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,monthly_profitability,y_pred
126,71976318-2aa0-11eb-b280-000d3a38a36f,Android App,Offline,2020-10-13,2021-01-19,2020-11-19,2021-01-19,1.0,2.0,273.95,95.99,"[ERKEK, KADIN, AKTIFSPOR]",113.25,169.87804812196984
127,9c6ce7b0-5bee-11ea-bfa9-000d3a38a36f,Android App,Offline,2020-01-13,2021-01-11,2020-12-12,2021-01-11,7.0,2.0,270.85,629.13,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",74.17,118.18471909526161
128,16aebb98-d63e-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-20,2021-05-13,2021-05-13,2019-09-05,1.0,2.0,284.97,183.99,[],22.26,25.518193419112833
129,1f8c68a2-c565-11ea-9dde-000d3a38a36f,Android App,Offline,2020-07-13,2020-11-03,2020-07-13,2020-11-03,1.0,1.0,40.49,299.0,"[KADIN, AKTIFSPOR]",90.13,104.3377967019846
130,ae557c64-5b29-11ea-b304-000d3a38a36f,Android App,Android App,2020-01-23,2020-06-05,2020-06-05,2020-01-30,1.0,2.0,119.98,597.95,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",160.73,108.48491968750265
131,b0708360-9768-11ea-a9c8-000d3a38a36f,Android App,Offline,2020-05-08,2020-09-18,2020-05-10,2020-09-18,2.0,2.0,260.72,267.91,"[KADIN, AKTIFSPOR]",119.24,166.28718974012693
132,5952b580-5b3b-11ea-8569-000d3a38a36f,Mobile,Mobile,2020-01-03,2021-05-24,2021-05-24,2020-06-24,1.0,2.0,139.46,160.99,[KADIN],17.78,11.133554729601311
133,83ae5204-ff19-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-08-03,2021-05-26,2021-05-26,2020-02-10,2.0,1.0,70.49,349.95,[],19.05,21.285693654630045
134,6817921c-a96a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-12-25,2021-05-21,2017-02-02,2021-05-21,5.0,3.0,98.91,343.02,[COCUK],6.72,8.653359639807487
135,09893098-221e-11ea-8523-000d3a38a36f,Desktop,Desktop,2019-03-16,2021-05-05,2021-05-05,2020-01-12,1.0,3.0,324.96,156.0,[],18.47,26.031258849354685
136,37753730-9b69-11ea-a27a-000d3a38a36f,Ios App,Ios App,2020-04-17,2021-03-04,2021-03-04,2020-09-20,7.0,1.0,67.44,2080.52,"[AKTIFCOCUK, COCUK, KADIN]",200.74,102.79667311562011
137,6f11ab30-a932-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-11-23,2020-10-01,2020-10-01,2019-10-03,3.0,1.0,189.98,360.73,[AKTIFSPOR],24.37,32.26676171754716
138,8d58d24a-a792-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-03-22,2021-02-26,2015-03-22,2021-02-26,1.0,1.0,575.48,43.19,[KADIN],8.56,11.29905684434421
139,8c62a1a0-00c4-11ea-a5e8-000d3a38a36f,Mobile,Mobile,2019-11-06,2020-12-09,2020-12-09,2019-11-06,2.0,1.0,283.99,569.81,[AKTIFSPOR],64.2,43.20779377661816
140,e3506ca0-a218-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-03-06,2021-04-20,2020-05-18,2021-04-20,2.0,5.0,826.32,126.99,"[KADIN, AKTIFSPOR]",36.85,53.53972156827021
141,b6305fbe-5b4f-11ea-bb88-000d3a38a36f,Desktop,Offline,2019-12-29,2020-08-09,2020-05-10,2020-08-09,2.0,3.0,492.96,370.28,[KADIN],115.61,101.7770003861606
142,d3fea560-aced-11ea-b736-000d3a38a36f,Mobile,Offline,2020-06-12,2021-01-19,2020-06-12,2021-01-19,2.0,1.0,60.87,265.98,"[ERKEK, KADIN]",44.37,43.34552394244918
143,b5a2eea6-e74e-11e9-8bb8-000d3a38a36f,Ios App,Offline,2019-10-17,2020-08-16,2019-10-17,2020-08-16,1.0,1.0,349.99,214.79,[AKTIFSPOR],55.73,51.92221109977636
144,45efeeb0-5b2a-11ea-bae8-000d3a38a36f,Android App,Android App,2020-01-17,2021-01-12,2021-01-12,2020-08-24,1.0,2.0,149.98,219.9,[KADIN],30.74,31.137202333129878
145,5bfa131c-ada5-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-06-17,2020-06-20,2020-06-20,2019-10-13,2.0,1.0,119.98,198.48,[COCUK],25.89,8.288772498090651
146,e637e170-aea0-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-10-22,2021-03-16,2018-10-22,2021-03-16,1.0,3.0,200.86,104.89,"[AKTIFCOCUK, ERKEK]",10.47,17.10701578625165
147,90e0b158-2b54-11ea-9d27-000d3a38a36f,Android App,Android App,2019-11-30,2020-10-16,2020-10-16,2020-01-26,7.0,1.0,39.99,2214.45,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",210.7,119.26912455832357
148,ecabc266-a7f6-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-07-11,2020-07-28,2015-07-11,2020-07-28,1.0,1.0,29.99,79.99,[ERKEK],1.79,5.309291215113435
149,0117c094-63e8-11ea-a6dc-000d3a38a36f,Android App,Offline,2020-03-11,2020-09-25,2020-03-11,2020-09-25,1.0,1.0,70.49,269.0,[ERKEK],51.44,40.28683269129016
150,35f216d0-5bef-11ea-a0d1-000d3a38a36f,Android App,Android App,2019-12-19,2021-04-18,2021-04-18,2019-12-19,2.0,1.0,139.99,274.32,[COCUK],25.57,17.046457961059865
151,eb9baf18-a368-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-03-29,2020-07-09,2020-07-09,2019-03-29,1.0,1.0,119.99,89.99,[AKTIFSPOR],13.46,39.448952472362606
152,0c911658-1ceb-11ea-a490-000d3a38a36f,Android App,Android App,2019-07-28,2021-05-17,2021-05-17,2021-05-17,1.0,3.0,541.58,221.0,"[ERKEK, AKTIFSPOR]",34.72,45.29111689701702
153,2b632570-4195-11ea-96d9-000d3a38a36f,Desktop,Desktop,2019-10-12,2021-04-04,2021-04-04,2019-10-12,2.0,1.0,49.99,344.95,[KADIN],21.94,22.979505221897583
154,46097e88-1cb5-11ea-a490-000d3a38a36f,Android App,Offline,2021-01-15,2021-01-19,2021-01-15,2021-01-19,1.0,1.0,225.99,199.99,[AKTIFSPOR],3194.85,2754.6997786611887
155,f4f890ba-8627-11ea-be76-000d3a38a36f,Ios App,Ios App,2020-04-24,2021-01-14,2021-01-14,2020-11-18,3.0,1.0,44.99,789.97,[COCUK],94.52,63.264665012479455
156,c88819fa-d0fb-11ea-8b59-000d3a38a36f,Mobile,Mobile,2020-07-28,2020-08-04,2020-08-04,2020-07-28,1.0,1.0,79.99,279.98,"[AKTIFCOCUK, ERKEK, COCUK]",1542.73,1525.4908815119668
157,3d707d74-d667-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-08-07,2021-03-21,2021-03-21,2019-09-14,2.0,3.0,529.96,154.98,[ERKEK],34.71,34.71542479449101
158,b8ddf1a2-5b0b-11ea-bffe-000d3a38a36f,Ios App,Ios App,2020-02-18,2021-04-26,2021-04-26,2020-02-18,1.0,1.0,80.49,178.64,[],17.95,25.501340424441633
159,5c116b1a-5341-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-23,2020-12-21,2020-12-21,2020-01-23,2.0,1.0,140.73,104.98,[KADIN],22.14,34.219338964016345
160,aa572c64-5efa-11ea-be5b-000d3a38a36f,Ios App,Offline,2019-12-25,2020-08-16,2020-03-06,2020-08-16,4.0,1.0,49.99,1061.95,[AKTIFCOCUK],141.95,100.96229995232662
161,5307c13a-f4e7-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-22,2021-02-05,2021-02-05,2019-10-22,1.0,1.0,99.99,239.0,[],21.55,18.01471385978867
162,a28e246a-5daf-11eb-8dbd-000d3a38a36f,Android App,Android App,2017-06-22,2021-04-28,2021-04-28,2020-11-05,4.0,4.0,901.69,1135.82,"[ERKEK, AKTIFSPOR]",43.47,38.489124940176524
163,fef57ffa-aae6-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2016-11-08,2021-05-12,2021-05-12,2020-07-09,36.0,1.0,180.73,12545.37,"[ERKEK, AKTIFSPOR]",59.0,91.94303024210967
164,de6b47a4-a065-11ea-9d0a-000d3a38a36f,Android App,Android App,2020-05-27,2021-05-22,2021-05-22,2021-04-07,7.0,1.0,305.98,996.92,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",108.58,115.76338709266882
165,97abdc4a-a5d2-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-06-20,2021-03-30,2021-03-30,2019-12-13,4.0,1.0,179.99,269.97,[AKTIFSPOR],9.79,38.203576329492904
166,9613613c-c9d0-11ea-a31e-000d3a38a36f,Ios App,Ios App,2020-07-19,2021-05-30,2021-05-30,2020-07-19,1.0,1.0,129.99,360.98,[ERKEK],46.76,30.372808534132435
167,c6b217b6-dfcf-11e9-957d-000d3a38a36f,Ios App,Offline,2019-09-25,2021-05-24,2019-09-25,2021-05-24,1.0,2.0,201.92,249.99,[],22.33,26.801782142418038
168,ab52332e-a1af-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-25,2021-02-16,2021-02-16,2019-02-25,2.0,1.0,79.99,210.96,[COCUK],12.09,-4.957169014919768
169,267f4a64-5b4b-11ea-a909-000d3a38a36f,Mobile,Mobile,2020-01-02,2021-03-11,2021-03-11,2020-01-02,1.0,1.0,59.99,134.99,[AKTIFSPOR],13.48,32.22787981976411
170,c25f2eea-265d-11ea-b9a0-000d3a38a36f,Mobile,Mobile,2019-07-19,2020-12-15,2020-12-15,2019-07-19,1.0,1.0,99.99,200.89,"[ERKEK, AKTIFSPOR]",17.53,22.18667619945633
171,a076af30-aacd-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-09-11,2021-02-12,2018-09-11,2021-02-12,1.0,1.0,319.89,119.98,[],14.91,14.028534415335603
172,da229068-653b-11ea-bac7-000d3a38a36f,Ios App,Ios App,2020-03-13,2021-04-19,2021-04-19,2021-03-27,1.0,3.0,411.85,119.99,[KADIN],39.69,44.07758729606715
173,a9f02aa8-5be6-11ea-8bd2-000d3a38a36f,Android App,Offline,2019-10-02,2021-05-19,2021-05-10,2021-05-19,2.0,3.0,199.96,390.98,[COCUK],29.8,25.930514666901754
174,75aea3d4-a8fb-11ea-8479-000d3a38a36f,Android App,Offline,2020-02-28,2021-02-11,2020-06-08,2021-02-11,1.0,2.0,134.97,89.98,"[ERKEK, COCUK, KADIN, AKTIFSPOR]",19.34,40.63567031582794
175,737ef46a-18eb-11ea-9213-000d3a38a36f,Android App,Android App,2019-07-21,2020-12-06,2020-12-06,2019-07-21,2.0,1.0,39.99,362.86,"[ERKEK, COCUK, KADIN]",23.98,2.81860406669381
176,54df998e-5274-11ea-956d-000d3a38a36f,Android App,Android App,2019-12-20,2021-04-02,2021-04-02,2020-03-07,4.0,2.0,280.71,366.96,[AKTIFCOCUK],41.43,55.633634828867116
177,06ea4252-5b56-11ea-b15d-000d3a38a36f,Ios App,Ios App,2019-12-22,2020-11-27,2020-11-27,2019-12-22,1.0,1.0,60.49,212.98,"[ERKEK, KADIN]",24.06,18.074812205179388
178,23c40308-9ea1-11e9-9897-000d3a38a36f,Mobile,Desktop,2016-06-02,2021-05-23,2021-05-23,2019-04-05,6.0,1.0,199.98,627.38,"[AKTIFCOCUK, AKTIFSPOR]",13.67,27.119536082025164
179,6e928d60-a3c3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-05,2020-12-23,2020-12-23,2019-04-07,3.0,2.0,149.96,228.45,[ERKEK],18.08,26.57738763090015
180,9108204a-1c62-11ea-a490-000d3a38a36f,Mobile,Mobile,2019-08-28,2021-05-15,2021-05-15,2020-01-12,3.0,3.0,653.95,1057.91,[AKTIFSPOR],82.04,52.70023248687868
181,a0f994ea-9d15-11eb-9c47-000d3a38a36f,Mobile,Mobile,2021-04-14,2021-05-19,2021-05-19,2021-05-17,1.0,2.0,439.98,162.49,[],516.4,450.2582809262214
182,19286990-2054-11ea-87bf-000d3a38a36f,Android App,Offline,2019-04-05,2021-02-11,2021-02-03,2021-02-11,2.0,3.0,285.93,342.88,"[COCUK, KADIN]",27.82,13.20516085061172
183,d285739a-a3b5-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-04-04,2021-01-05,2020-05-13,2021-01-05,1.0,4.0,704.85,311.98,"[ERKEK, KADIN]",47.52,24.445250841111903
184,4bb06236-9eea-11ea-80cd-000d3a38a36f,Android App,Offline,2020-05-25,2021-04-20,2020-08-27,2021-04-20,6.0,3.0,285.47,795.93,"[ERKEK, KADIN, AKTIFSPOR]",98.31,140.78115594422167
185,8221ba3c-7eeb-11ea-80af-000d3a38a36f,Mobile,Offline,2020-04-15,2021-04-28,2021-04-08,2021-04-28,2.0,2.0,669.96,160.98,[AKTIFSPOR],65.95,60.815678306291716
186,e6494e3a-5baf-11ea-9f92-000d3a38a36f,Mobile,Offline,2020-01-15,2020-11-12,2020-09-15,2020-11-12,1.0,4.0,568.45,240.47,"[ERKEK, KADIN]",80.36,53.7114670249331
187,fac3db2c-9d1f-11e9-9897-000d3a38a36f,Android App,Mobile,2016-11-23,2020-06-15,2020-06-15,2019-09-05,12.0,1.0,29.99,1292.02,[COCUK],30.51,11.995639276985441
188,7c088fe8-f29d-11e9-9346-000d3a38a36f,Mobile,Mobile,2019-07-13,2021-04-22,2021-04-22,2020-11-08,1.0,5.0,729.94,219.98,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",43.91,44.31912288942006
189,6561d954-1a69-11ea-941b-000d3a38a36f,Mobile,Offline,2019-11-28,2020-12-16,2020-11-27,2020-12-16,1.0,2.0,394.97,425.91,"[KADIN, AKTIFSPOR]",64.13,39.5486334646056
190,ce4dc94e-af68-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-12-20,2020-07-09,2018-12-20,2020-07-09,1.0,3.0,189.97,127.19,[ERKEK],16.78,23.11074452073602
191,aa396692-9ddb-11e9-9897-000d3a38a36f,Android App,Android App,2019-02-24,2021-03-26,2021-03-26,2019-12-01,1.0,3.0,469.93,147.99,[KADIN],24.36,16.714548161370622
192,ec3a1cd4-a511-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-07-18,2020-10-08,2018-12-08,2020-10-08,3.0,2.0,210.96,542.99,[COCUK],27.82,9.741443100184345
193,9f434f28-744a-11ea-92d0-000d3a38a36f,Desktop,Offline,2020-03-23,2021-03-24,2020-03-23,2021-03-24,1.0,1.0,90.98,71.99,[KADIN],13.36,23.36933474834585
194,04ad6d4e-2819-11eb-8a9b-000d3a38a36f,Android App,Android App,2020-11-16,2021-01-10,2021-01-10,2020-11-20,6.0,1.0,100.49,1431.19,[AKTIFSPOR],835.46,699.2845195268304
195,254ff53e-1335-11ea-a001-000d3a38a36f,Mobile,Mobile,2019-03-26,2020-10-18,2020-10-18,2019-03-26,3.0,1.0,69.99,1259.8,"[ERKEK, COCUK, KADIN]",69.74,-5.839556809442082
196,047f33ca-4ddb-11ea-9655-000d3a38a36f,Android App,Android App,2019-07-14,2020-11-02,2020-11-02,2020-08-06,1.0,4.0,540.7,139.99,[AKTIFSPOR],42.81,65.42214530480913
197,04f12e56-b206-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-24,2020-12-03,2020-12-03,2019-12-20,1.0,20.0,3104.63,259.9,[AKTIFSPOR],195.0,191.94784630894745
198,409e63de-5bc9-11ea-82af-000d3a38a36f,Ios App,Ios App,2020-01-29,2021-05-18,2021-05-18,2020-01-31,9.0,4.0,362.21,1187.69,"[COCUK, KADIN, AKTIFSPOR]",97.89,130.54094268708138
199,643d4ac2-fd63-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-11-02,2021-03-21,2021-03-21,2020-01-13,1.0,2.0,210.98,106.89,[AKTIFSPOR],18.88,37.848204633500536
200,efa4b4f6-879c-11ea-ace9-000d3a38a36f,Mobile,Offline,2020-04-26,2021-02-12,2020-04-26,2021-02-12,1.0,1.0,249.98,191.99,[AKTIFSPOR],45.41,42.79020377611064
201,abb2fb2e-6d2c-11eb-99c4-000d3a38a36f,Ios App,Ios App,2021-02-12,2021-04-25,2021-04-25,2021-02-12,1.0,1.0,109.87,107.98,"[COCUK, KADIN]",90.77,133.41736597805664
202,3571aafe-6cf2-11ea-b576-000d3a38a36f,Desktop,Desktop,2020-02-06,2020-11-13,2020-11-13,2020-02-06,3.0,1.0,142.71,469.94,"[COCUK, AKTIFSPOR]",65.41,79.8650541379819
203,648eeb1a-983c-11ea-9d91-000d3a38a36f,Android App,Offline,2020-05-15,2020-09-14,2020-05-21,2020-09-14,2.0,1.0,49.99,448.9,[COCUK],122.68,109.99560985445324
204,4a2035fc-edf3-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-11,2021-03-15,2021-03-15,2019-10-11,1.0,1.0,129.99,143.99,[KADIN],15.78,15.523991294731362
205,23151ace-1dfc-11eb-8d74-000d3a38a36f,Mobile,Mobile,2020-11-03,2021-01-30,2021-01-30,2020-11-03,1.0,1.0,249.99,332.91,[AKTIFSPOR],198.72,127.98967565819345
206,33be441a-b11d-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-03-25,2021-05-20,2021-05-20,2021-02-26,5.0,3.0,310.84,942.05,[KADIN],47.76,24.120626371034955
207,78cb634e-74b2-11eb-92cb-000d3a38a36f,Desktop,Offline,2020-07-11,2021-03-25,2021-02-21,2021-03-25,1.0,2.0,270.48,55.99,"[ERKEK, KADIN, AKTIFSPOR]",38.11,72.43178944353636
208,26fef404-aae2-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-11,2021-05-28,2021-05-28,2020-02-01,2.0,1.0,120.48,318.98,[],19.19,20.617500570878462
209,1539af04-a324-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-24,2020-10-07,2020-10-07,2020-08-23,1.0,2.0,364.96,59.99,[AKTIFSPOR],22.64,42.09368038340598
210,6558393e-cf4b-11ea-a8f0-000d3a38a36f,Desktop,Desktop,2020-07-26,2020-12-31,2020-12-31,2020-08-16,1.0,2.0,677.4,179.99,"[KADIN, AKTIFSPOR]",162.8,114.29473893445608
211,332aca5c-ab94-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-08-21,2021-01-15,2021-01-15,2019-08-21,2.0,1.0,99.97,215.96,"[ERKEK, AKTIFSPOR]",18.48,31.241665457601208
212,27c7b92c-5bed-11ea-90c0-000d3a38a36f,Android App,Offline,2019-12-12,2021-04-14,2020-12-02,2021-04-14,1.0,2.0,310.95,289.9,"[COCUK, AKTIFSPOR]",36.86,39.6042620213921
213,a3627b1e-1383-11eb-8ffc-000d3a38a36f,Android App,Android App,2020-10-18,2021-05-21,2021-05-21,2020-10-18,1.0,2.0,207.96,195.44,"[ERKEK, AKTIFSPOR]",56.29,87.74836293387912
214,f068ab7c-3990-11ea-85d6-000d3a38a36f,Mobile,Mobile,2019-11-23,2020-09-22,2020-09-22,2019-11-23,1.0,1.0,156.98,127.99,[ERKEK],28.12,10.486498242750582
215,d6c5f112-9f07-11e9-9897-000d3a38a36f,Ios App,Offline,2016-12-18,2020-07-08,2019-01-13,2020-07-08,5.0,1.0,160.74,629.66,[AKTIFSPOR],18.27,37.83320582891325
216,0ec13106-5bb1-11ea-a359-000d3a38a36f,Android App,Mobile,2020-01-27,2021-05-25,2021-05-25,2020-01-27,5.0,1.0,105.47,905.04,"[KADIN, AKTIFSPOR]",62.63,73.1820241081295
217,e0e663f6-a160-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-02-21,2020-10-30,2020-06-22,2020-10-30,1.0,4.0,1189.37,279.97,"[KADIN, AKTIFSPOR]",71.44,48.027484582241456
218,14953d3e-2d80-11ea-9ae7-000d3a38a36f,Android App,Android App,2019-11-11,2021-05-23,2021-05-23,2019-11-11,1.0,1.0,39.99,103.99,[],7.73,17.672155382715115
219,d8985be0-ad8c-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-07-12,2020-07-16,2020-07-16,2019-07-12,1.0,2.0,94.99,152.47,"[ERKEK, COCUK]",20.06,4.247681588762746
220,7c6ee6da-e531-11ea-b769-000d3a38a36f,Desktop,Desktop,2020-08-23,2020-08-23,2020-08-23,2020-08-23,1.0,1.0,150.49,149.99,[ERKEK],0.0,-13.778995789513319
221,ce31bff6-a0ea-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-14,2021-01-21,2021-01-21,2019-02-14,5.0,1.0,129.98,483.95,"[AKTIFCOCUK, AKTIFSPOR]",26.05,54.90426761873972
222,44cb68d2-5eec-11ea-be5b-000d3a38a36f,Mobile,Mobile,2020-07-06,2021-05-21,2021-05-21,2020-07-06,1.0,1.0,100.49,55.48,[COCUK],14.67,8.385612611333741
223,0f63f6c0-a1bc-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-02-26,2021-02-12,2021-02-12,2019-08-22,1.0,2.0,194.97,107.99,[ERKEK],12.68,1.4901519130385656
224,211a6fc8-bd60-11ea-aa61-000d3a38a36f,Android App,Offline,2020-07-03,2021-04-09,2020-07-03,2021-04-09,1.0,1.0,199.99,255.99,[AKTIFSPOR],48.86,56.89331528572724
225,9273e2c2-1f6c-11ea-87bf-000d3a38a36f,Android App,Android App,2019-03-30,2021-01-23,2021-01-23,2019-03-30,1.0,1.0,54.98,129.6,[],8.33,12.396773363933836
226,38cfebd8-3ebd-11ea-b794-000d3a38a36f,Mobile,Mobile,2019-07-27,2021-01-05,2021-01-05,2019-07-27,6.0,1.0,49.99,1419.1,[AKTIFSPOR],83.47,66.45750956487116
227,0f890e44-7f31-11ea-80af-000d3a38a36f,Android App,Offline,2020-05-15,2020-11-23,2020-05-15,2020-11-23,1.0,2.0,169.98,151.96,"[ERKEK, COCUK]",50.3,58.522222814896224
228,5622c098-a179-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-22,2021-01-12,2021-01-12,2020-01-08,6.0,5.0,519.95,611.29,[AKTIFSPOR],49.18,83.93097287805341
229,ae2db226-137e-11ea-a001-000d3a38a36f,Android App,Android App,2019-02-14,2021-02-11,2021-02-11,2019-02-14,5.0,1.0,49.99,640.9,"[COCUK, AKTIFSPOR]",28.47,44.043135406229226
230,2749330a-ff21-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-02-28,2021-05-05,2021-05-05,2020-09-12,4.0,4.0,429.94,419.38,"[COCUK, KADIN, AKTIFSPOR]",31.97,46.19138648675241
231,399d42c2-1a37-11ea-941b-000d3a38a36f,Mobile,Offline,2019-11-15,2021-05-25,2019-11-27,2021-05-25,1.0,2.0,309.97,307.42,[AKTIFSPOR],33.25,36.78961318387013
232,2d01412c-d6e8-11e9-93bc-000d3a38a36f,Android App,Offline,2020-01-18,2021-02-17,2020-11-25,2021-02-17,1.0,2.0,340.38,89.99,"[ERKEK, AKTIFSPOR]",32.6,51.85900624777376
233,df00405e-5270-11ea-956d-000d3a38a36f,Android App,Android App,2019-12-26,2021-05-04,2021-05-04,2019-12-26,2.0,1.0,129.99,348.46,[],29.0,27.879834270433935
234,5183aa32-4f4f-11ea-99ba-000d3a38a36f,Android App,Android App,2019-12-04,2021-05-01,2021-05-01,2020-07-02,1.0,3.0,421.94,84.5,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",29.56,52.40370311442821
235,175699e0-2ac0-11ea-b3a7-000d3a38a36f,Android App,Android App,2019-11-03,2020-12-28,2020-12-28,2020-05-19,3.0,4.0,1125.42,287.97,[ERKEK],100.72,67.73805727792448
236,6b2d1e68-2d95-11ea-8e71-000d3a38a36f,Desktop,Desktop,2019-02-23,2020-05-31,2020-05-31,2019-02-23,1.0,1.0,89.99,95.99,[ERKEK],12.05,11.30233452805736
237,ce48d558-22d4-11ea-8523-000d3a38a36f,Android App,Android App,2019-10-07,2021-01-21,2021-01-21,2019-10-07,1.0,1.0,129.99,104.98,"[COCUK, KADIN]",14.93,1.329134292406053
238,e6828b04-1fc4-11ea-87bf-000d3a38a36f,Ios App,Ios App,2019-02-23,2020-12-21,2020-12-21,2019-09-04,2.0,2.0,89.98,479.98,[ERKEK],25.64,22.233006043008707
239,07c2e300-a841-11e9-a2fc-000d3a38a36f,Desktop,Offline,2015-11-21,2020-08-30,2015-11-21,2020-08-30,1.0,2.0,255.48,129.99,[AKTIFSPOR],6.63,33.80249948235637
240,d1f20680-a574-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-02-17,2020-12-22,2019-02-17,2020-12-22,1.0,3.0,171.79,129.98,"[ERKEK, COCUK]",13.43,-3.957024711671827
241,9856d854-b592-11ea-a78c-000d3a38a36f,Android App,Android App,2020-06-25,2020-06-29,2020-06-29,2020-06-25,1.0,1.0,29.99,280.94,"[COCUK, KADIN]",2331.98,2710.5408871383734
242,5f0fa9f8-532d-11ea-acd3-000d3a38a36f,Android App,Android App,2020-01-14,2020-06-23,2020-06-23,2020-01-14,1.0,1.0,149.99,89.98,[AKTIFSPOR],44.71,77.83841149690821
243,eb1b30a8-a530-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-04-03,2020-06-13,2018-09-03,2020-06-13,3.0,4.0,291.2,107.48,[COCUK],14.91,19.602942320764708
244,a30b93f8-a4fd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-06-24,2021-01-07,2021-01-07,2019-06-24,5.0,1.0,293.99,422.94,[KADIN],38.2,38.01314691526656
245,b544aaf8-a3ab-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-03,2021-04-15,2021-04-15,2019-12-07,1.0,2.0,195.95,309.97,[AKTIFCOCUK],20.43,17.3793182604737
246,b1f63c54-d691-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-28,2020-11-30,2020-11-30,2019-08-28,1.0,1.0,34.99,160.93,[AKTIFCOCUK],12.78,16.090388819639436
247,7cefecc8-27b6-11ea-aaaa-000d3a38a36f,Ios App,Offline,2019-04-19,2020-11-07,2019-11-30,2020-11-07,1.0,6.0,600.4,307.47,"[AKTIFCOCUK, ERKEK, AKTIFSPOR]",47.95,69.76456177937236
248,0b67c74c-2b76-11ea-9d27-000d3a38a36f,Mobile,Mobile,2019-08-07,2021-02-22,2021-02-22,2019-11-30,1.0,2.0,169.97,125.22,[COCUK],15.67,0.34620289715833596
249,75cbc976-a435-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-16,2020-12-27,2020-12-27,2019-04-16,2.0,1.0,119.99,539.15,[],31.84,18.943076752395253
250,96b37d2e-aad8-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-07-24,2020-11-01,2017-07-24,2020-11-01,1.0,1.0,184.98,59.99,[KADIN],6.14,5.277925952051341
251,06b6eb2c-7376-11ea-92d0-000d3a38a36f,Ios App,Ios App,2019-12-08,2021-05-08,2021-05-08,2021-01-11,3.0,4.0,611.95,419.97,[ERKEK],59.88,58.46610739219473
252,4c9c9cbc-ae42-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-12-24,2021-05-26,2020-12-14,2021-05-26,9.0,3.0,1264.96,1427.27,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",91.37,65.16554202142615
253,4bd60b50-195f-11ea-b6a2-000d3a38a36f,Ios App,Ios App,2019-02-24,2021-03-31,2021-03-31,2019-09-07,5.0,2.0,184.96,785.29,"[ERKEK, KADIN, AKTIFSPOR]",38.0,52.78014047292733
254,71579c58-b0d3-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-12,2021-05-29,2021-05-29,2019-07-04,10.0,2.0,149.97,2043.84,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",84.59,65.5320639585796
